filename,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,hand_x21,hand_y21,hand_z21
door,0.40342167019844055,0.6427047252655029,-0.00013540950021706522,0.36603978276252747,0.5443337559700012,-0.18851517140865326,0.4519680142402649,0.43933844566345215,-0.2798576354980469,0.5087845921516418,0.352741003036499,-0.3529277741909027,0.5338827967643738,0.27032989263534546,-0.38786420226097107,0.7041463255882263,0.48957961797714233,-0.2174105942249298,0.837937593460083,0.49893897771835327,-0.3682609498500824,0.6968498826026917,0.5209960341453552,-0.3503253757953644,0.600730836391449,0.5256364941596985,-0.29205113649368286,0.7339518666267395,0.5626308917999268,-0.19269543886184692,0.8605750799179077,0.5642872452735901,-0.4272398352622986,0.6698039770126343,0.5773562788963318,-0.4147987961769104,0.5976209044456482,0.5783313512802124,-0.3305811882019043,0.7365537881851196,0.6304121017456055,-0.19102947413921356,0.8482950925827026,0.6360470056533813,-0.4057519733905792,0.658393919467926,0.6369560360908508,-0.35815075039863586,0.5831266045570374,0.6348989009857178,-0.2661671042442322,0.7235192656517029,0.6897562146186829,-0.20618414878845215,0.8061221837997437,0.7029948234558105,-0.3376149535179138,0.682989776134491,0.692828893661499,-0.3167138695716858,0.6222178936004639,0.6851403117179871,-0.2575104534626007
door,0.33988499641418457,0.6770457029342651,-0.00010983509855577722,0.3639618456363678,0.5599165558815002,-0.14643360674381256,0.452903687953949,0.4511411786079407,-0.2234836369752884,0.5184053182601929,0.34919196367263794,-0.295663982629776,0.5409965515136719,0.26153624057769775,-0.3262454867362976,0.6934322714805603,0.49212831258773804,-0.058443136513233185,0.8453683853149414,0.4988308846950531,-0.2001456916332245,0.6843318939208984,0.5302255153656006,-0.2012740820646286,0.6077374219894409,0.5335794687271118,-0.14320901036262512,0.7206078171730042,0.5625066757202148,-0.0342482328414917,0.8543946146965027,0.5702377557754517,-0.28612232208251953,0.6460415124893188,0.5934454798698425,-0.2925175130367279,0.604651689529419,0.5836766362190247,-0.18382106721401215,0.7321399450302124,0.6275202035903931,-0.04609125107526779,0.8473820686340332,0.6389340758323669,-0.2431412935256958,0.6482741832733154,0.6461082100868225,-0.21350663900375366,0.5986132025718689,0.6332389116287231,-0.1141594648361206,0.7300025224685669,0.6885152459144592,-0.06694789975881577,0.8164635300636292,0.6941039562225342,-0.15261070430278778,0.6843291521072388,0.6866039633750916,-0.1378292292356491,0.6361587047576904,0.6744452118873596,-0.06504182517528534
door,0.3508168160915375,0.6822237968444824,-0.00010642998677212745,0.36873871088027954,0.5629857182502747,-0.13065236806869507,0.45616859197616577,0.45443350076675415,-0.20007458329200745,0.5184274911880493,0.35299235582351685,-0.26325708627700806,0.5358301997184753,0.26129186153411865,-0.2984606921672821,0.6857169270515442,0.4900249242782593,-0.046149253845214844,0.8449242115020752,0.49583637714385986,-0.16901162266731262,0.6967071294784546,0.5238293409347534,-0.17689581215381622,0.6153712868690491,0.524910032749176,-0.12905600666999817,0.7152321934700012,0.5595033764839172,-0.01963760331273079,0.8618224859237671,0.565361499786377,-0.22626803815364838,0.6632542610168457,0.5901954770088196,-0.2428281605243683,0.6058974862098694,0.5809375047683716,-0.16248290240764618,0.730510413646698,0.6241050958633423,-0.02132478728890419,0.8566372394561768,0.6349238157272339,-0.1847340315580368,0.6613114476203918,0.6453891396522522,-0.18201929330825806,0.5920126438140869,0.633659303188324,-0.11061606556177139,0.7298880815505981,0.6851036548614502,-0.030339572578668594,0.8305857181549072,0.6864400506019592,-0.09816215187311172,0.7014180421829224,0.6840177774429321,-0.08878599852323532,0.6358051300048828,0.6762872338294983,-0.02919354848563671
door,0.3589864671230316,0.6771988868713379,-9.359736577607691e-05,0.38376033306121826,0.5632241368293762,-0.13815124332904816,0.46979355812072754,0.4527503252029419,-0.20684708654880524,0.5267733335494995,0.349769651889801,-0.2702273428440094,0.5414720773696899,0.2575082778930664,-0.3076002597808838,0.6949631571769714,0.488120436668396,-0.046761903911828995,0.8602750897407532,0.5035634636878967,-0.17338041961193085,0.7161663770675659,0.528613805770874,-0.18533268570899963,0.6287440657615662,0.5237427949905396,-0.1375683844089508,0.7218143343925476,0.5581506490707397,-0.017643965780735016,0.873473048210144,0.5729823708534241,-0.22643031179904938,0.6740880012512207,0.5963681936264038,-0.24765372276306152,0.6097193956375122,0.5823910236358643,-0.167718768119812,0.7348724603652954,0.6231110095977783,-0.01202482357621193,0.8672994375228882,0.6414624452590942,-0.18652498722076416,0.6700605154037476,0.649688720703125,-0.18821346759796143,0.5938043594360352,0.6316663026809692,-0.11160460114479065,0.7302480340003967,0.6825242042541504,-0.015460043214261532,0.8331220746040344,0.6903460025787354,-0.0964665412902832,0.7028456330299377,0.6867274045944214,-0.08761975169181824,0.6334035992622375,0.6731979846954346,-0.02044406160712242
door,0.36519855260849,0.6753737926483154,-1.8252478184876963e-05,0.40162938833236694,0.5576667189598083,-0.1427450031042099,0.48793506622314453,0.4473775029182434,-0.21266642212867737,0.5443152189254761,0.34312906861305237,-0.2751590609550476,0.5666605830192566,0.24775362014770508,-0.31615862250328064,0.7019388675689697,0.4891088008880615,-0.05641637742519379,0.8798959851264954,0.5137805938720703,-0.1627063751220703,0.7409236431121826,0.5332013964653015,-0.16760049760341644,0.6432628035545349,0.5261133909225464,-0.11948217451572418,0.7240852117538452,0.5595305562019348,-0.015172524377703667,0.8818970918655396,0.581786572933197,-0.2011631727218628,0.6899741291999817,0.5993056297302246,-0.2320462018251419,0.6137402653694153,0.5834704637527466,-0.16756945848464966,0.7332065105438232,0.6215454339981079,0.006599210202693939,0.8670502305030823,0.6478211879730225,-0.14515726268291473,0.68064945936203,0.6520045399665833,-0.1584850251674652,0.5976583957672119,0.6308050155639648,-0.1016601026058197,0.7262000441551208,0.6756531000137329,0.02100493013858795,0.8297080993652344,0.6888701915740967,-0.051885850727558136,0.7090669870376587,0.6849110126495361,-0.053963061422109604,0.6371713876724243,0.6706466674804688,-0.005066896788775921
door,0.3725329041481018,0.6708059906959534,-2.5977224140660837e-05,0.42724037170410156,0.546678364276886,-0.13779373466968536,0.5119494199752808,0.43786436319351196,-0.1967611312866211,0.5728238821029663,0.3347916305065155,-0.2431844025850296,0.6032664179801941,0.2458326816558838,-0.26435181498527527,0.7150223851203918,0.49357476830482483,-0.03929601609706879,0.8979507684707642,0.5293018221855164,-0.11778193712234497,0.7513258457183838,0.5458440780639648,-0.12015942484140396,0.6500136256217957,0.5317465662956238,-0.07291989028453827,0.7243655920028687,0.5635426044464111,0.020712433382868767,0.8824081420898438,0.5945642590522766,-0.132187157869339,0.7002031803131104,0.6064807176589966,-0.17152456939220428,0.6230784058570862,0.5852957367897034,-0.12308558821678162,0.7227320671081543,0.6227059364318848,0.06282452493906021,0.8495940566062927,0.6573125123977661,-0.05916681885719299,0.6830509901046753,0.6550769805908203,-0.07899688184261322,0.6082111597061157,0.6263688206672668,-0.037934768944978714,0.7126320004463196,0.6702945828437805,0.10060307383537292,0.8004965782165527,0.6889533400535583,0.057351283729076385,0.6970945000648499,0.681058406829834,0.06184830889105797,0.6380454301834106,0.6634664535522461,0.11008965969085693
door,0.39001667499542236,0.6673304438591003,2.1923709937254898e-05,0.4633440375328064,0.5359866619110107,-0.12850844860076904,0.5523678660392761,0.43072766065597534,-0.16114024817943573,0.613032341003418,0.33213722705841064,-0.1798871010541916,0.6501914262771606,0.24722129106521606,-0.1728544682264328,0.7252283096313477,0.4946645200252533,-0.0024230731651186943,0.9037179946899414,0.5394017100334167,-0.06191974878311157,0.760138750076294,0.553169846534729,-0.0681048110127449,0.6586540937423706,0.5349298119544983,-0.022828247398138046,0.7201052308082581,0.5627346038818359,0.06939827650785446,0.8785251379013062,0.5996796488761902,-0.05573958158493042,0.7082987427711487,0.6073643565177917,-0.10559876263141632,0.6235568523406982,0.5852822661399841,-0.06787712872028351,0.7069741487503052,0.6178193092346191,0.12252715229988098,0.8278319835662842,0.6573386788368225,0.018301256000995636,0.6732867360115051,0.6520887613296509,-0.016117077320814133,0.593442440032959,0.6206343770027161,0.014821497723460197,0.6909181475639343,0.6584992408752441,0.17261670529842377,0.7747803926467896,0.6769129633903503,0.1546090543270111,0.6883099675178528,0.6695842742919922,0.16454274952411652,0.6336204409599304,0.6541388034820557,0.21199044585227966
door,0.41327518224716187,0.6567686200141907,-1.7445667253923602e-05,0.48407256603240967,0.5305150747299194,-0.1347229778766632,0.5650046467781067,0.42911800742149353,-0.17720544338226318,0.6211484670639038,0.33287763595581055,-0.20569178462028503,0.6636961102485657,0.24507901072502136,-0.21803180873394012,0.733660876750946,0.5012844800949097,0.004440766759216785,0.8858093619346619,0.5460993051528931,-0.06368575245141983,0.7515592575073242,0.553898811340332,-0.07396066933870316,0.6556325554847717,0.5331348180770874,-0.03632143884897232,0.7202944755554199,0.5670886635780334,0.07418803125619888,0.8621468544006348,0.6040319800376892,-0.05853550508618355,0.6973140239715576,0.6074720621109009,-0.12330108880996704,0.6161851286888123,0.5825477242469788,-0.08785159885883331,0.6973227262496948,0.6205683350563049,0.13076624274253845,0.8081991672515869,0.6614164710044861,0.010381750762462616,0.6617996096611023,0.6524935960769653,-0.04093153402209282,0.5887207388877869,0.6184152364730835,-0.009728768840432167,0.6727021336555481,0.6587468385696411,0.18063057959079742,0.7467696070671082,0.6810551285743713,0.14047476649284363,0.6620301604270935,0.6703853607177734,0.14156311750411987,0.6111916303634644,0.6516225337982178,0.1944153755903244
door,0.41533422470092773,0.6530369520187378,-1.4496586118184496e-05,0.49074164032936096,0.5288270711898804,-0.13146306574344635,0.5713565349578857,0.4283698499202728,-0.16866306960582733,0.6283038258552551,0.33336710929870605,-0.19165311753749847,0.6750884056091309,0.24855804443359375,-0.2010921835899353,0.7302392721176147,0.49983397126197815,0.00457617687061429,0.8761075735092163,0.5494670867919922,-0.05117323622107506,0.7466350197792053,0.5556585788726807,-0.05610515922307968,0.6525490283966064,0.5335207581520081,-0.018466822803020477,0.7143370509147644,0.5647904276847839,0.07623784989118576,0.8454836010932922,0.6067491173744202,-0.03987829014658928,0.6927985548973083,0.6066628098487854,-0.10692981630563736,0.6138550043106079,0.5797037482261658,-0.08050592988729477,0.6894478797912598,0.6164493560791016,0.1365896612405777,0.7885609865188599,0.6594828963279724,0.03369536250829697,0.6534033417701721,0.6491084694862366,-0.019565438851714134,0.5834836959838867,0.6139020919799805,0.0034403863828629255,0.6633673906326294,0.6520291566848755,0.18921130895614624,0.7270197868347168,0.6753075122833252,0.15986934304237366,0.6503468155860901,0.6645753979682922,0.1588997095823288,0.6034964323043823,0.6446250677108765,0.20495940744876862
door,0.4758722186088562,0.6068030595779419,-5.8440629800315946e-05,0.5070852637290955,0.519325315952301,-0.21741577982902527,0.5869381427764893,0.4319693446159363,-0.34177154302597046,0.6385804414749146,0.37721168994903564,-0.4234084188938141,0.6612952351570129,0.3350376486778259,-0.4900377690792084,0.6702517867088318,0.48059386014938354,-0.37226369976997375,0.783642590045929,0.5010273456573486,-0.517182469367981,0.6863093972206116,0.5088495016098022,-0.5670991539955139,0.6218151450157166,0.4901103079319,-0.5909892320632935,0.6784849166870117,0.5467966794967651,-0.3178587257862091,0.7590513825416565,0.5870798230171204,-0.4880717396736145,0.6392951607704163,0.5818077921867371,-0.4937739372253418,0.5855404138565063,0.5491413474082947,-0.504505455493927,0.6611986756324768,0.6024596691131592,-0.28097015619277954,0.734268069267273,0.6301677823066711,-0.4203619360923767,0.6280263662338257,0.6098113656044006,-0.41593754291534424,0.569534182548523,0.5706856846809387,-0.4113692343235016,0.6316114664077759,0.6437943577766418,-0.25571683049201965,0.6795699596405029,0.6655421257019043,-0.3424067497253418,0.6272404193878174,0.6521064639091492,-0.34378188848495483,0.6040103435516357,0.6253019571304321,-0.3527173697948456
door,0.4128294289112091,0.6531760692596436,-1.3798688996757846e-05,0.489629328250885,0.5278069376945496,-0.12642498314380646,0.5656750202178955,0.4293076992034912,-0.16306215524673462,0.6226710677146912,0.33452582359313965,-0.18685908615589142,0.672292947769165,0.2474614381790161,-0.20783592760562897,0.7202526330947876,0.4962450861930847,0.04485604539513588,0.8588841557502747,0.5474069714546204,-0.0051764980889856815,0.7325738072395325,0.552294135093689,-0.023849278688430786,0.6443012356758118,0.5302159786224365,0.0014018684159964323,0.7012801766395569,0.5617578625679016,0.11519971489906311,0.8246877193450928,0.6042152047157288,0.006347696762531996,0.6762539148330688,0.6029101610183716,-0.07420730590820312,0.6061528325080872,0.5752984285354614,-0.05437982827425003,0.6734501719474792,0.613109290599823,0.1744934320449829,0.7690326571464539,0.6561350226402283,0.07399938255548477,0.6391910910606384,0.6444705128669739,0.009067199192941189,0.5780816674232483,0.6097884774208069,0.0261720959097147,0.6450288891792297,0.6465977430343628,0.22468239068984985,0.7054393291473389,0.6721839904785156,0.19820451736450195,0.6328152418136597,0.6600934267044067,0.2030123770236969,0.5945422053337097,0.6387584805488586,0.2562105059623718
door,0.4087202847003937,0.6507681608200073,-5.839337973156944e-05,0.4931722581386566,0.526786208152771,-0.12342095375061035,0.5655319094657898,0.43142253160476685,-0.1580345779657364,0.6155056357383728,0.3390370011329651,-0.1777416616678238,0.6616732478141785,0.2502708435058594,-0.20002949237823486,0.7055999636650085,0.49162203073501587,0.07489576190710068,0.8433533310890198,0.5491087436676025,0.0329100638628006,0.7236219644546509,0.5556639432907104,0.007836407981812954,0.6396125555038452,0.533305823802948,0.026431484147906303,0.6842492818832397,0.5575873851776123,0.14519107341766357,0.8131978511810303,0.6052117943763733,0.04613348841667175,0.6668301224708557,0.6045255661010742,-0.03510688245296478,0.5932872295379639,0.5765584707260132,-0.015809694305062294,0.654922604560852,0.6082436442375183,0.2024211883544922,0.7579370737075806,0.6507334113121033,0.1042996272444725,0.6269618272781372,0.643713116645813,0.03406662866473198,0.5600399971008301,0.6121886968612671,0.04703297093510628,0.6243956089019775,0.6390210390090942,0.25097593665122986,0.6963526606559753,0.662571370601654,0.2331944853067398,0.6330246925354004,0.6518998742103577,0.2437087893486023,0.5977734923362732,0.6325322389602661,0.30361858010292053
